PLAYER_NAME,TEAM_ABBREVIATION,GAME_ID,MIN_float,PTS,REB,AST,STL,BLK,TO,FG_PCT,FT_PCT,FG3_PCT,PLUS_MINUS,ImpactScore,GAME_DATE
Maya Caldwell,ATL,1022500149,13.066666666666666,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.0,0.5548469387755102,2025-07-22
Maya Caldwell,ATL,1022500149,13.066666666666666,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.0,0.5548469387755102,2025-07-22
Brionna Jones,ATL,1022500149,25.4,7.0,5.0,4.0,1.0,1.0,3.0,0.5,0.5,0.0,-22.0,0.6988188976377954,2025-07-22
Brionna Jones,ATL,1022500149,25.4,7.0,5.0,4.0,1.0,1.0,3.0,0.5,0.5,0.0,-22.0,0.6988188976377954,2025-07-22
Brittney Griner,ATL,1022500149,24.916666666666668,9.0,4.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,-5.0,0.3612040133779264,2025-07-22
Brittney Griner,ATL,1022500149,24.916666666666668,9.0,4.0,0.0,0.0,0.0,2.0,0.5,0.5,0.0,-5.0,0.3612040133779264,2025-07-22
Allisha Gray,ATL,1022500149,35.88333333333333,24.0,8.0,2.0,2.0,0.0,5.0,0.438,0.833,0.455,-15.0,0.8499767765908035,2025-07-22
Allisha Gray,ATL,1022500149,35.88333333333333,24.0,8.0,2.0,2.0,0.0,5.0,0.438,0.833,0.455,-15.0,0.8499767765908035,2025-07-22
Jordin Canada,ATL,1022500149,36.53333333333333,12.0,4.0,6.0,1.0,0.0,5.0,0.308,0.667,0.667,-12.0,0.4516423357664234,2025-07-22
Jordin Canada,ATL,1022500149,36.53333333333333,12.0,4.0,6.0,1.0,0.0,5.0,0.308,0.667,0.667,-12.0,0.4516423357664234,2025-07-22
Naz Hillmon,ATL,1022500149,23.25,6.0,5.0,1.0,0.0,0.0,2.0,0.25,1.0,0.0,-5.0,0.3763440860215054,2025-07-22
Naz Hillmon,ATL,1022500149,23.25,6.0,5.0,1.0,0.0,0.0,2.0,0.25,1.0,0.0,-5.0,0.3763440860215054,2025-07-22
Shatori Walker-Kimbrough,ATL,1022500149,22.516666666666666,7.0,1.0,0.0,1.0,1.0,1.0,0.6,0.0,0.333,5.0,0.5218356772760918,2025-07-22
Shatori Walker-Kimbrough,ATL,1022500149,22.516666666666666,7.0,1.0,0.0,1.0,1.0,1.0,0.6,0.0,0.333,5.0,0.5218356772760918,2025-07-22
Te-Hina Paopao,ATL,1022500149,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.333,-5.0,0.5416666666666666,2025-07-22
Te-Hina Paopao,ATL,1022500149,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.333,-5.0,0.5416666666666666,2025-07-22
Nia Coffey,ATL,1022500149,5.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.23364485981308414,2025-07-22
Nia Coffey,ATL,1022500149,5.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.23364485981308414,2025-07-22
Taylor Thierry,ATL,1022500149,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-22
Taylor Thierry,ATL,1022500149,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-22
Jackie Young,LVA,1022500149,23.883333333333333,14.0,4.0,7.0,2.0,0.0,1.0,0.3,1.0,0.0,17.0,1.3817166782972785,2025-07-22
Jackie Young,LVA,1022500149,23.883333333333333,14.0,4.0,7.0,2.0,0.0,1.0,0.3,1.0,0.0,17.0,1.3817166782972785,2025-07-22
A'ja Wilson,LVA,1022500149,30.733333333333334,24.0,12.0,5.0,2.0,2.0,1.0,0.5,0.857,0.0,8.0,1.822125813449024,2025-07-22
A'ja Wilson,LVA,1022500149,30.733333333333334,24.0,12.0,5.0,2.0,2.0,1.0,0.5,0.857,0.0,8.0,1.822125813449024,2025-07-22
NaLyssa Smith,LVA,1022500149,22.35,11.0,4.0,0.0,2.0,0.0,2.0,0.714,0.0,0.5,15.0,0.7606263982102908,2025-07-22
NaLyssa Smith,LVA,1022500149,22.35,11.0,4.0,0.0,2.0,0.0,2.0,0.714,0.0,0.5,15.0,0.7606263982102908,2025-07-22
Jewell Loyd,LVA,1022500149,29.05,7.0,3.0,0.0,3.0,0.0,1.0,0.273,0.0,0.25,21.0,0.5938037865748709,2025-07-22
Jewell Loyd,LVA,1022500149,29.05,7.0,3.0,0.0,3.0,0.0,1.0,0.273,0.0,0.25,21.0,0.5938037865748709,2025-07-22
Chelsea Gray,LVA,1022500149,29.533333333333335,9.0,2.0,5.0,1.0,0.0,2.0,0.429,1.0,0.5,15.0,0.5756207674943566,2025-07-22
Chelsea Gray,LVA,1022500149,29.533333333333335,9.0,2.0,5.0,1.0,0.0,2.0,0.429,1.0,0.5,15.0,0.5756207674943566,2025-07-22
Aaliyah Nye,LVA,1022500149,13.65,2.0,1.0,1.0,1.0,0.0,2.0,0.333,0.0,0.0,-11.0,0.20146520146520147,2025-07-22
Aaliyah Nye,LVA,1022500149,13.65,2.0,1.0,1.0,1.0,0.0,2.0,0.333,0.0,0.0,-11.0,0.20146520146520147,2025-07-22
Dana Evans,LVA,1022500149,22.8,14.0,2.0,2.0,2.0,0.0,0.0,0.556,0.75,0.333,3.0,1.118421052631579,2025-07-22
Dana Evans,LVA,1022500149,22.8,14.0,2.0,2.0,2.0,0.0,0.0,0.556,0.75,0.333,3.0,1.118421052631579,2025-07-22
Megan Gustafson,LVA,1022500149,17.65,6.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.667,0.0,0.481586402266289,2025-07-22
Megan Gustafson,LVA,1022500149,17.65,6.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.667,0.0,0.481586402266289,2025-07-22
Kiah Stokes,LVA,1022500149,9.266666666666667,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.6474820143884892,2025-07-22
Kiah Stokes,LVA,1022500149,9.266666666666667,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.6474820143884892,2025-07-22
Kierstan Bell,LVA,1022500149,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-22
Kierstan Bell,LVA,1022500149,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-22
Arike Ogunbowale,DAL,1022500150,30.683333333333334,20.0,3.0,3.0,1.0,0.0,2.0,0.583,1.0,0.667,19.0,0.8555133079847909,2025-07-22
Arike Ogunbowale,DAL,1022500150,30.683333333333334,20.0,3.0,3.0,1.0,0.0,2.0,0.583,1.0,0.667,19.0,0.8555133079847909,2025-07-22
Luisa Geiselsöder,DAL,1022500150,24.466666666666665,13.0,3.0,2.0,0.0,0.0,2.0,0.571,1.0,0.6,11.0,0.6028610354223434,2025-07-22
Luisa Geiselsöder,DAL,1022500150,24.466666666666665,13.0,3.0,2.0,0.0,0.0,2.0,0.571,1.0,0.6,11.0,0.6028610354223434,2025-07-22
Li Yueru,DAL,1022500150,21.966666666666665,8.0,10.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,13.0,0.9559939301972686,2025-07-22
Li Yueru,DAL,1022500150,21.966666666666665,8.0,10.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,13.0,0.9559939301972686,2025-07-22
Paige Bueckers,DAL,1022500150,27.066666666666666,14.0,4.0,6.0,1.0,1.0,1.0,0.455,0.75,0.25,19.0,1.1637931034482758,2025-07-22
Paige Bueckers,DAL,1022500150,27.066666666666666,14.0,4.0,6.0,1.0,1.0,1.0,0.455,0.75,0.25,19.0,1.1637931034482758,2025-07-22
JJ Quinerly,DAL,1022500150,20.566666666666666,9.0,7.0,4.0,1.0,0.0,3.0,0.375,1.0,0.0,12.0,0.9359805510534847,2025-07-22
JJ Quinerly,DAL,1022500150,20.566666666666666,9.0,7.0,4.0,1.0,0.0,3.0,0.375,1.0,0.0,12.0,0.9359805510534847,2025-07-22
Haley Jones,DAL,1022500150,30.6,10.0,6.0,6.0,2.0,3.0,1.0,0.455,0.0,0.0,25.0,1.2745098039215685,2025-07-22
Haley Jones,DAL,1022500150,30.6,10.0,6.0,6.0,2.0,3.0,1.0,0.455,0.0,0.0,25.0,1.2745098039215685,2025-07-22
Aziaha James,DAL,1022500150,13.833333333333334,7.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,9.0,1.2289156626506024,2025-07-22
Aziaha James,DAL,1022500150,13.833333333333334,7.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,9.0,1.2289156626506024,2025-07-22
DiJonai Carrington,DAL,1022500150,17.383333333333333,4.0,6.0,1.0,0.0,0.0,2.0,0.143,0.5,0.0,12.0,0.46021093000958774,2025-07-22
DiJonai Carrington,DAL,1022500150,17.383333333333333,4.0,6.0,1.0,0.0,0.0,2.0,0.143,0.5,0.0,12.0,0.46021093000958774,2025-07-22
Grace Berger,DAL,1022500150,10.466666666666667,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8121019108280255,2025-07-22
Grace Berger,DAL,1022500150,10.466666666666667,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.8121019108280255,2025-07-22
Teaira McCowan,DAL,1022500150,2.966666666666667,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.25280898876404495,2025-07-22
Teaira McCowan,DAL,1022500150,2.966666666666667,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.25280898876404495,2025-07-22
Gabby Williams,SEA,1022500150,26.966666666666665,14.0,6.0,8.0,4.0,0.0,2.0,0.357,1.0,0.333,-12.0,1.5018541409147097,2025-07-22
Gabby Williams,SEA,1022500150,26.966666666666665,14.0,6.0,8.0,4.0,0.0,2.0,0.357,1.0,0.333,-12.0,1.5018541409147097,2025-07-22
Nneka Ogwumike,SEA,1022500150,26.066666666666666,22.0,2.0,0.0,0.0,0.0,0.0,0.526,0.0,0.5,-10.0,0.9398976982097187,2025-07-22
Nneka Ogwumike,SEA,1022500150,26.066666666666666,22.0,2.0,0.0,0.0,0.0,0.0,0.526,0.0,0.5,-10.0,0.9398976982097187,2025-07-22
Ezi Magbegor,SEA,1022500150,26.65,12.0,9.0,3.0,1.0,1.0,3.0,0.286,1.0,0.0,-15.0,0.9849906191369606,2025-07-22
Ezi Magbegor,SEA,1022500150,26.65,12.0,9.0,3.0,1.0,1.0,3.0,0.286,1.0,0.0,-15.0,0.9849906191369606,2025-07-22
Tiffany Mitchell,SEA,1022500150,28.583333333333332,2.0,0.0,1.0,0.0,2.0,0.0,0.167,0.0,0.0,-13.0,0.3323615160349854,2025-07-22
Tiffany Mitchell,SEA,1022500150,28.583333333333332,2.0,0.0,1.0,0.0,2.0,0.0,0.167,0.0,0.0,-13.0,0.3323615160349854,2025-07-22
Erica Wheeler,SEA,1022500150,28.55,4.0,7.0,2.0,2.0,1.0,0.0,0.182,0.0,0.0,-19.0,0.8669001751313485,2025-07-22
Erica Wheeler,SEA,1022500150,28.55,4.0,7.0,2.0,2.0,1.0,0.0,0.182,0.0,0.0,-19.0,0.8669001751313485,2025-07-22
Lexie Brown,SEA,1022500150,19.9,2.0,2.0,2.0,0.0,0.0,0.0,0.167,0.0,0.0,-11.0,0.3768844221105528,2025-07-22
Lexie Brown,SEA,1022500150,19.9,2.0,2.0,2.0,0.0,0.0,0.0,0.167,0.0,0.0,-11.0,0.3768844221105528,2025-07-22
Dominique Malonga,SEA,1022500150,12.866666666666667,0.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-12.0,0.44689119170984454,2025-07-22
Dominique Malonga,SEA,1022500150,12.866666666666667,0.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,-12.0,0.44689119170984454,2025-07-22
Alysha Clark,SEA,1022500150,14.416666666666666,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.27745664739884396,2025-07-22
Alysha Clark,SEA,1022500150,14.416666666666666,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,0.27745664739884396,2025-07-22
Zia Cooke,SEA,1022500150,12.083333333333334,7.0,1.0,0.0,0.0,0.0,2.0,0.5,1.0,1.0,-12.0,0.2689655172413793,2025-07-22
Zia Cooke,SEA,1022500150,12.083333333333334,7.0,1.0,0.0,0.0,0.0,2.0,0.5,1.0,1.0,-12.0,0.2689655172413793,2025-07-22
Mackenzie Holmes,SEA,1022500150,3.9166666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.7659574468085106,2025-07-22
Mackenzie Holmes,SEA,1022500150,3.9166666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.7659574468085106,2025-07-22
Sophie Cunningham,IND,1022500147,32.8,15.0,3.0,0.0,1.0,0.0,1.0,0.625,0.0,0.625,-6.0,0.586890243902439,2025-07-22
Sophie Cunningham,IND,1022500147,32.8,15.0,3.0,0.0,1.0,0.0,1.0,0.625,0.0,0.625,-6.0,0.586890243902439,2025-07-22
Natasha Howard,IND,1022500147,26.766666666666666,13.0,6.0,0.0,3.0,1.0,4.0,0.5,0.833,0.0,-2.0,0.8405977584059776,2025-07-22
Natasha Howard,IND,1022500147,26.766666666666666,13.0,6.0,0.0,3.0,1.0,4.0,0.5,0.833,0.0,-2.0,0.8405977584059776,2025-07-22
Aliyah Boston,IND,1022500147,29.966666666666665,15.0,12.0,6.0,2.0,0.0,5.0,0.538,1.0,0.0,2.0,1.0845383759733038,2025-07-22
Aliyah Boston,IND,1022500147,29.966666666666665,15.0,12.0,6.0,2.0,0.0,5.0,0.538,1.0,0.0,2.0,1.0845383759733038,2025-07-22
Aari McDonald,IND,1022500147,31.3,5.0,4.0,6.0,3.0,0.0,4.0,0.25,1.0,0.0,-4.0,0.5750798722044729,2025-07-22
Aari McDonald,IND,1022500147,31.3,5.0,4.0,6.0,3.0,0.0,4.0,0.25,1.0,0.0,-4.0,0.5750798722044729,2025-07-22
Kelsey Mitchell,IND,1022500147,34.983333333333334,29.0,2.0,2.0,2.0,0.0,3.0,0.524,1.0,0.333,-5.0,0.9433063363506431,2025-07-22
Kelsey Mitchell,IND,1022500147,34.983333333333334,29.0,2.0,2.0,2.0,0.0,3.0,0.524,1.0,0.333,-5.0,0.9433063363506431,2025-07-22
Lexie Hull,IND,1022500147,21.45,7.0,1.0,2.0,1.0,0.0,0.0,0.2,0.5,0.333,-19.0,0.6643356643356644,2025-07-22
Lexie Hull,IND,1022500147,21.45,7.0,1.0,2.0,1.0,0.0,0.0,0.2,0.5,0.333,-19.0,0.6643356643356644,2025-07-22
Sydney Colson,IND,1022500147,13.716666666666667,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-19.0,0.2551640340218712,2025-07-22
Sydney Colson,IND,1022500147,13.716666666666667,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-19.0,0.2551640340218712,2025-07-22
Damiris Dantas,IND,1022500147,9.033333333333333,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-17.0,0.0,2025-07-22
Damiris Dantas,IND,1022500147,9.033333333333333,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-17.0,0.0,2025-07-22
Leonie Fiebich,NYL,1022500147,33.61666666666667,17.0,5.0,2.0,1.0,0.0,1.0,0.714,0.833,1.0,10.0,0.7957362419434804,2025-07-22
Leonie Fiebich,NYL,1022500147,33.61666666666667,17.0,5.0,2.0,1.0,0.0,1.0,0.714,0.833,1.0,10.0,0.7957362419434804,2025-07-22
Breanna Stewart,NYL,1022500147,36.083333333333336,17.0,4.0,6.0,3.0,1.0,3.0,0.545,1.0,0.0,12.0,0.9838337182448036,2025-07-22
Breanna Stewart,NYL,1022500147,36.083333333333336,17.0,4.0,6.0,3.0,1.0,3.0,0.545,1.0,0.0,12.0,0.9838337182448036,2025-07-22
Jonquel Jones,NYL,1022500147,22.533333333333335,18.0,9.0,2.0,0.0,1.0,2.0,0.385,1.0,0.429,8.0,1.342455621301775,2025-07-22
Jonquel Jones,NYL,1022500147,22.533333333333335,18.0,9.0,2.0,0.0,1.0,2.0,0.385,1.0,0.429,8.0,1.342455621301775,2025-07-22
Sabrina Ionescu,NYL,1022500147,28.55,13.0,5.0,9.0,0.0,2.0,4.0,0.333,0.0,0.5,-1.0,1.0070052539404553,2025-07-22
Sabrina Ionescu,NYL,1022500147,28.55,13.0,5.0,9.0,0.0,2.0,4.0,0.333,0.0,0.5,-1.0,1.0070052539404553,2025-07-22
Natasha Cloud,NYL,1022500147,25.75,10.0,3.0,4.0,2.0,0.0,3.0,0.6,1.0,1.0,2.0,0.7087378640776699,2025-07-22
Natasha Cloud,NYL,1022500147,25.75,10.0,3.0,4.0,2.0,0.0,3.0,0.6,1.0,1.0,2.0,0.7087378640776699,2025-07-22
Isabelle Harrison,NYL,1022500147,17.466666666666665,13.0,5.0,0.0,2.0,0.0,2.0,0.833,1.0,0.0,6.0,1.159351145038168,2025-07-22
Isabelle Harrison,NYL,1022500147,17.466666666666665,13.0,5.0,0.0,2.0,0.0,2.0,0.833,1.0,0.0,6.0,1.159351145038168,2025-07-22
Kennedy Burke,NYL,1022500147,17.316666666666666,7.0,2.0,0.0,0.0,0.0,1.0,0.6,0.0,0.5,14.0,0.40423484119345526,2025-07-22
Kennedy Burke,NYL,1022500147,17.316666666666666,7.0,2.0,0.0,0.0,0.0,1.0,0.6,0.0,0.5,14.0,0.40423484119345526,2025-07-22
Marine Johannès,NYL,1022500147,14.766666666666667,3.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,17.0,0.59255079006772,2025-07-22
Marine Johannès,NYL,1022500147,14.766666666666667,3.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,17.0,0.59255079006772,2025-07-22
Stephanie Talbot,NYL,1022500147,3.9166666666666665,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,-0.7659574468085106,2025-07-22
Stephanie Talbot,NYL,1022500147,3.9166666666666665,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,-0.7659574468085106,2025-07-22
Rebecca Allen,CHI,1022500148,27.833333333333332,3.0,2.0,1.0,0.0,0.0,0.0,0.2,0.0,0.333,-13.0,0.25149700598802394,2025-07-22
Rebecca Allen,CHI,1022500148,27.833333333333332,3.0,2.0,1.0,0.0,0.0,0.0,0.2,0.0,0.333,-13.0,0.25149700598802394,2025-07-22
Angel Reese,CHI,1022500148,30.216666666666665,11.0,11.0,3.0,0.0,1.0,9.0,0.5,0.75,0.0,-19.0,0.32266960838389414,2025-07-22
Angel Reese,CHI,1022500148,30.216666666666665,11.0,11.0,3.0,0.0,1.0,9.0,0.5,0.75,0.0,-19.0,0.32266960838389414,2025-07-22
Kamilla Cardoso,CHI,1022500148,24.283333333333335,10.0,10.0,2.0,1.0,0.0,4.0,0.333,1.0,0.0,-15.0,0.7618393960192175,2025-07-22
Kamilla Cardoso,CHI,1022500148,24.283333333333335,10.0,10.0,2.0,1.0,0.0,4.0,0.333,1.0,0.0,-15.0,0.7618393960192175,2025-07-22
Kia Nurse,CHI,1022500148,33.31666666666667,16.0,8.0,1.0,1.0,0.0,2.0,0.5,0.75,0.6,-20.0,0.7653826913456727,2025-07-22
Kia Nurse,CHI,1022500148,33.31666666666667,16.0,8.0,1.0,1.0,0.0,2.0,0.5,0.75,0.6,-20.0,0.7653826913456727,2025-07-22
Rachel Banham,CHI,1022500148,24.766666666666666,8.0,1.0,0.0,0.0,0.0,3.0,0.5,1.0,0.5,-20.0,0.07065948855989233,2025-07-22
Rachel Banham,CHI,1022500148,24.766666666666666,8.0,1.0,0.0,0.0,0.0,3.0,0.5,1.0,0.5,-20.0,0.07065948855989233,2025-07-22
Hailey Van Lith,CHI,1022500148,26.85,7.0,2.0,4.0,3.0,0.0,2.0,0.273,0.5,0.0,-5.0,0.7262569832402235,2025-07-22
Hailey Van Lith,CHI,1022500148,26.85,7.0,2.0,4.0,3.0,0.0,2.0,0.273,0.5,0.0,-5.0,0.7262569832402235,2025-07-22
Elizabeth Williams,CHI,1022500148,20.25,4.0,1.0,1.0,1.0,1.0,1.0,0.286,0.0,0.0,-13.0,0.5061728395061729,2025-07-22
Elizabeth Williams,CHI,1022500148,20.25,4.0,1.0,1.0,1.0,1.0,1.0,0.286,0.0,0.0,-13.0,0.5061728395061729,2025-07-22
Maddy Westbeld,CHI,1022500148,12.483333333333333,9.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,-10.0,0.82109479305741,2025-07-22
Maddy Westbeld,CHI,1022500148,12.483333333333333,9.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,-10.0,0.82109479305741,2025-07-22
Bridget Carleton,MIN,1022500148,31.283333333333335,11.0,5.0,0.0,3.0,1.0,1.0,0.5,0.0,0.429,21.0,0.8550879062333511,2025-07-22
Bridget Carleton,MIN,1022500148,31.283333333333335,11.0,5.0,0.0,3.0,1.0,1.0,0.5,0.0,0.429,21.0,0.8550879062333511,2025-07-22
Napheesa Collier,MIN,1022500148,29.85,19.0,8.0,4.0,1.0,4.0,0.0,0.5,1.0,0.25,23.0,1.675041876046901,2025-07-22
Napheesa Collier,MIN,1022500148,29.85,19.0,8.0,4.0,1.0,4.0,0.0,0.5,1.0,0.25,23.0,1.675041876046901,2025-07-22
Alanna Smith,MIN,1022500148,26.716666666666665,10.0,4.0,2.0,1.0,1.0,1.0,0.429,1.0,0.333,27.0,0.8047411104179664,2025-07-22
Alanna Smith,MIN,1022500148,26.716666666666665,10.0,4.0,2.0,1.0,1.0,1.0,0.429,1.0,0.333,27.0,0.8047411104179664,2025-07-22
Kayla McBride,MIN,1022500148,29.266666666666666,19.0,5.0,3.0,1.0,0.0,2.0,0.571,0.0,0.429,21.0,0.9481776765375854,2025-07-22
Kayla McBride,MIN,1022500148,29.266666666666666,19.0,5.0,3.0,1.0,0.0,2.0,0.571,0.0,0.429,21.0,0.9481776765375854,2025-07-22
Courtney Williams,MIN,1022500148,30.75,10.0,1.0,7.0,1.0,0.0,1.0,0.273,0.8,0.0,29.0,0.7235772357723578,2025-07-22
Courtney Williams,MIN,1022500148,30.75,10.0,1.0,7.0,1.0,0.0,1.0,0.273,0.8,0.0,29.0,0.7235772357723578,2025-07-22
Natisha Hiedeman,MIN,1022500148,15.016666666666667,4.0,0.0,3.0,1.0,0.0,2.0,0.4,0.0,0.0,-2.0,0.4328523862375139,2025-07-22
Natisha Hiedeman,MIN,1022500148,15.016666666666667,4.0,0.0,3.0,1.0,0.0,2.0,0.4,0.0,0.0,-2.0,0.4328523862375139,2025-07-22
Jessica Shepard,MIN,1022500148,13.283333333333333,7.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,-4.0,0.7340025094102886,2025-07-22
Jessica Shepard,MIN,1022500148,13.283333333333333,7.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,-4.0,0.7340025094102886,2025-07-22
Maria Kliundikova,MIN,1022500148,10.15,2.0,4.0,0.0,1.0,2.0,1.0,0.0,0.5,0.0,0.0,1.3300492610837438,2025-07-22
Maria Kliundikova,MIN,1022500148,10.15,2.0,4.0,0.0,1.0,2.0,1.0,0.0,0.5,0.0,0.0,1.3300492610837438,2025-07-22
Diamond Miller,MIN,1022500148,10.333333333333334,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.1370967741935483,2025-07-22
Diamond Miller,MIN,1022500148,10.333333333333334,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.1370967741935483,2025-07-22
Anastasiia Olairi Kosu,MIN,1022500148,3.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.29850746268656714,2025-07-22
Anastasiia Olairi Kosu,MIN,1022500148,3.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.29850746268656714,2025-07-22
Rickea Jackson,LAS,1022500146,34.71666666666667,22.0,3.0,4.0,0.0,0.0,2.0,0.412,1.0,0.5,1.0,0.770523283725396,2025-07-22
Rickea Jackson,LAS,1022500146,34.71666666666667,22.0,3.0,4.0,0.0,0.0,2.0,0.412,1.0,0.5,1.0,0.770523283725396,2025-07-22
Dearica Hamby,LAS,1022500146,33.21666666666667,24.0,14.0,3.0,2.0,1.0,6.0,0.714,0.5,0.0,8.0,1.2042147516307073,2025-07-22
Dearica Hamby,LAS,1022500146,33.21666666666667,24.0,14.0,3.0,2.0,1.0,6.0,0.714,0.5,0.0,8.0,1.2042147516307073,2025-07-22
Azurá Stevens,LAS,1022500146,24.366666666666667,15.0,6.0,1.0,1.0,0.0,2.0,0.545,1.0,0.4,1.0,0.9028727770177838,2025-07-22
Azurá Stevens,LAS,1022500146,24.366666666666667,15.0,6.0,1.0,1.0,0.0,2.0,0.545,1.0,0.4,1.0,0.9028727770177838,2025-07-22
Kelsey Plum,LAS,1022500146,31.733333333333334,11.0,4.0,7.0,2.0,0.0,3.0,0.444,0.0,0.5,1.0,0.7878151260504201,2025-07-22
Kelsey Plum,LAS,1022500146,31.733333333333334,11.0,4.0,7.0,2.0,0.0,3.0,0.444,0.0,0.5,1.0,0.7878151260504201,2025-07-22
Julie Allemand,LAS,1022500146,29.416666666666668,8.0,2.0,4.0,2.0,0.0,1.0,0.75,1.0,1.0,2.0,0.6798866855524079,2025-07-22
Julie Allemand,LAS,1022500146,29.416666666666668,8.0,2.0,4.0,2.0,0.0,1.0,0.75,1.0,1.0,2.0,0.6798866855524079,2025-07-22
Sania Feagin,LAS,1022500146,6.783333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.36855036855036855,2025-07-22
Sania Feagin,LAS,1022500146,6.783333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.36855036855036855,2025-07-22
Julie Vanloo,LAS,1022500146,17.45,3.0,1.0,2.0,0.0,0.0,1.0,0.25,0.0,0.25,4.0,0.2722063037249284,2025-07-22
Julie Vanloo,LAS,1022500146,17.45,3.0,1.0,2.0,0.0,0.0,1.0,0.25,0.0,0.25,4.0,0.2722063037249284,2025-07-22
Sarah Ashlee Barker,LAS,1022500146,5.283333333333333,3.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,6.0,0.8517350157728707,2025-07-22
Sarah Ashlee Barker,LAS,1022500146,5.283333333333333,3.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,6.0,0.8517350157728707,2025-07-22
Rae Burrell,LAS,1022500146,17.033333333333335,7.0,1.0,2.0,0.0,1.0,1.0,0.429,0.0,0.25,13.0,0.6898238747553815,2025-07-22
Rae Burrell,LAS,1022500146,17.033333333333335,7.0,1.0,2.0,0.0,1.0,1.0,0.429,0.0,0.25,13.0,0.6898238747553815,2025-07-22
Sonia Citron,WAS,1022500146,29.516666666666666,7.0,4.0,6.0,3.0,1.0,0.0,0.286,1.0,0.333,6.0,1.1180124223602486,2025-07-22
Sonia Citron,WAS,1022500146,29.516666666666666,7.0,4.0,6.0,3.0,1.0,0.0,0.286,1.0,0.333,6.0,1.1180124223602486,2025-07-22
Kiki Iriafen,WAS,1022500146,24.9,13.0,4.0,1.0,0.0,0.0,2.0,0.571,0.625,0.0,-7.0,0.5823293172690763,2025-07-22
